sales,prix,date,weekday,wday,month,year,event_name_1,event_type_1,event_name_2,event_type_2,snap_WI
54,1.38,2014-09-05,Friday,7,9,2014,,,,,1
71,1.38,2014-09-06,Saturday,1,9,2014,,,,,1
65,1.38,2014-09-07,Sunday,2,9,2014,,,,,0
55,1.38,2014-09-08,Monday,3,9,2014,,,,,1
67,1.38,2014-09-09,Tuesday,4,9,2014,,,,,1
38,1.38,2014-09-10,Wednesday,5,9,2014,,,,,0
33,1.38,2014-09-11,Thursday,6,9,2014,,,,,1
62,1.38,2014-09-12,Friday,7,9,2014,,,,,1
70,1.38,2014-09-13,Saturday,1,9,2014,,,,,0
72,1.38,2014-09-14,Sunday,2,9,2014,,,,,1
41,1.38,2014-09-15,Monday,3,9,2014,,,,,1
46,1.38,2014-09-16,Tuesday,4,9,2014,,,,,0
32,1.38,2014-09-17,Wednesday,5,9,2014,,,,,0
38,1.38,2014-09-18,Thursday,6,9,2014,,,,,0
51,1.38,2014-09-19,Friday,7,9,2014,,,,,0
72,1.38,2014-09-20,Saturday,1,9,2014,,,,,0
62,1.38,2014-09-21,Sunday,2,9,2014,,,,,0
29,1.38,2014-09-22,Monday,3,9,2014,,,,,0
49,1.38,2014-09-23,Tuesday,4,9,2014,,,,,0
50,1.38,2014-09-24,Wednesday,5,9,2014,,,,,0
32,1.38,2014-09-25,Thursday,6,9,2014,,,,,0
59,1.38,2014-09-26,Friday,7,9,2014,,,,,0
84,1.38,2014-09-27,Saturday,1,9,2014,,,,,0
47,1.38,2014-09-28,Sunday,2,9,2014,,,,,0
47,1.38,2014-09-29,Monday,3,9,2014,,,,,0
33,1.38,2014-09-30,Tuesday,4,9,2014,,,,,0
47,1.38,2014-10-01,Wednesday,5,10,2014,,,,,0
53,1.38,2014-10-02,Thursday,6,10,2014,,,,,1
77,1.38,2014-10-03,Friday,7,10,2014,,,,,1
134,1.38,2014-10-04,Saturday,1,10,2014,EidAlAdha,Religious,,,0
84,1.38,2014-10-05,Sunday,2,10,2014,,,,,1
73,1.38,2014-10-06,Monday,3,10,2014,,,,,1
35,1.38,2014-10-07,Tuesday,4,10,2014,,,,,0
51,1.38,2014-10-08,Wednesday,5,10,2014,,,,,1
53,1.38,2014-10-09,Thursday,6,10,2014,,,,,1
65,1.38,2014-10-10,Friday,7,10,2014,,,,,0
75,1.38,2014-10-11,Saturday,1,10,2014,,,,,1
64,1.38,2014-10-12,Sunday,2,10,2014,,,,,1
24,1.38,2014-10-13,Monday,3,10,2014,ColumbusDay,National,,,0
35,1.38,2014-10-14,Tuesday,4,10,2014,,,,,1
55,1.38,2014-10-15,Wednesday,5,10,2014,,,,,1
44,1.38,2014-10-16,Thursday,6,10,2014,,,,,0
48,1.38,2014-10-17,Friday,7,10,2014,,,,,0
87,1.38,2014-10-18,Saturday,1,10,2014,,,,,0
92,1.38,2014-10-19,Sunday,2,10,2014,,,,,0
34,1.38,2014-10-20,Monday,3,10,2014,,,,,0
25,1.38,2014-10-21,Tuesday,4,10,2014,,,,,0
50,1.38,2014-10-22,Wednesday,5,10,2014,,,,,0
44,1.38,2014-10-23,Thursday,6,10,2014,,,,,0
81,1.38,2014-10-24,Friday,7,10,2014,,,,,0
86,1.38,2014-10-25,Saturday,1,10,2014,,,,,0
60,1.38,2014-10-26,Sunday,2,10,2014,,,,,0
39,1.38,2014-10-27,Monday,3,10,2014,,,,,0
28,1.38,2014-10-28,Tuesday,4,10,2014,,,,,0
27,1.38,2014-10-29,Wednesday,5,10,2014,,,,,0
61,1.38,2014-10-30,Thursday,6,10,2014,,,,,0
55,1.38,2014-10-31,Friday,7,10,2014,Halloween,Cultural,,,0
95,1.38,2014-11-01,Saturday,1,11,2014,,,,,0
95,1.38,2014-11-02,Sunday,2,11,2014,,,,,1
57,1.38,2014-11-03,Monday,3,11,2014,,,,,1
71,1.38,2014-11-04,Tuesday,4,11,2014,,,,,0
34,1.38,2014-11-05,Wednesday,5,11,2014,,,,,1
38,1.38,2014-11-06,Thursday,6,11,2014,,,,,1
62,1.38,2014-11-07,Friday,7,11,2014,,,,,0
87,1.38,2014-11-08,Saturday,1,11,2014,,,,,1
72,1.38,2014-11-09,Sunday,2,11,2014,,,,,1
30,1.38,2014-11-10,Monday,3,11,2014,,,,,0
31,1.38,2014-11-11,Tuesday,4,11,2014,VeteransDay,National,,,1
38,1.38,2014-11-12,Wednesday,5,11,2014,,,,,1
38,1.38,2014-11-13,Thursday,6,11,2014,,,,,0
54,1.38,2014-11-14,Friday,7,11,2014,,,,,1
79,1.38,2014-11-15,Saturday,1,11,2014,,,,,1
72,1.38,2014-11-16,Sunday,2,11,2014,,,,,0
45,1.38,2014-11-17,Monday,3,11,2014,,,,,0
29,1.38,2014-11-18,Tuesday,4,11,2014,,,,,0
31,1.38,2014-11-19,Wednesday,5,11,2014,,,,,0
35,1.38,2014-11-20,Thursday,6,11,2014,,,,,0
45,1.38,2014-11-21,Friday,7,11,2014,,,,,0
64,1.38,2014-11-22,Saturday,1,11,2014,,,,,0
41,1.38,2014-11-23,Sunday,2,11,2014,,,,,0
32,1.38,2014-11-24,Monday,3,11,2014,,,,,0
52,1.38,2014-11-25,Tuesday,4,11,2014,,,,,0
118,1.38,2014-11-26,Wednesday,5,11,2014,,,,,0
151,1.38,2014-11-27,Thursday,6,11,2014,Thanksgiving,National,,,0
60,1.38,2014-11-28,Friday,7,11,2014,,,,,0
70,1.38,2014-11-29,Saturday,1,11,2014,,,,,0
45,1.38,2014-11-30,Sunday,2,11,2014,,,,,0
0,1.38,2014-12-01,Monday,3,12,2014,,,,,0
0,1.38,2014-12-02,Tuesday,4,12,2014,,,,,1
0,1.38,2014-12-03,Wednesday,5,12,2014,,,,,1
0,1.38,2014-12-04,Thursday,6,12,2014,,,,,0
0,1.38,2014-12-05,Friday,7,12,2014,,,,,1
0,1.38,2014-12-06,Saturday,1,12,2014,,,,,1
0,1.38,2014-12-07,Sunday,2,12,2014,,,,,0
0,1.38,2014-12-08,Monday,3,12,2014,,,,,1
0,1.38,2014-12-09,Tuesday,4,12,2014,,,,,1
0,1.38,2014-12-10,Wednesday,5,12,2014,,,,,0
0,1.38,2014-12-11,Thursday,6,12,2014,,,,,1
0,1.38,2014-12-12,Friday,7,12,2014,,,,,1
0,1.38,2014-12-13,Saturday,1,12,2014,,,,,0
0,1.38,2014-12-14,Sunday,2,12,2014,,,,,1
0,1.38,2014-12-15,Monday,3,12,2014,,,,,1
0,1.38,2014-12-16,Tuesday,4,12,2014,,,,,0
0,1.38,2014-12-17,Wednesday,5,12,2014,,,,,0
0,1.38,2014-12-18,Thursday,6,12,2014,,,,,0
0,1.38,2014-12-19,Friday,7,12,2014,,,,,0
0,1.38,2014-12-20,Saturday,1,12,2014,,,,,0
0,1.38,2014-12-21,Sunday,2,12,2014,,,,,0
0,1.38,2014-12-22,Monday,3,12,2014,,,,,0
0,1.38,2014-12-23,Tuesday,4,12,2014,,,,,0
0,1.38,2014-12-24,Wednesday,5,12,2014,Chanukah End,Religious,,,0
0,1.38,2014-12-25,Thursday,6,12,2014,Christmas,National,,,0
0,1.38,2014-12-26,Friday,7,12,2014,,,,,0
0,1.38,2014-12-27,Saturday,1,12,2014,,,,,0
0,1.38,2014-12-28,Sunday,2,12,2014,,,,,0
0,1.38,2014-12-29,Monday,3,12,2014,,,,,0
0,1.38,2014-12-30,Tuesday,4,12,2014,,,,,0
0,1.38,2014-12-31,Wednesday,5,12,2014,,,,,0
0,1.38,2015-01-01,Thursday,6,1,2015,NewYear,National,,,0
0,1.38,2015-01-02,Friday,7,1,2015,,,,,1
0,1.38,2015-01-03,Saturday,1,1,2015,,,,,1
54,1.38,2015-01-04,Sunday,2,1,2015,,,,,0
52,1.38,2015-01-05,Monday,3,1,2015,,,,,1
85,1.38,2015-01-06,Tuesday,4,1,2015,,,,,1
40,1.38,2015-01-07,Wednesday,5,1,2015,OrthodoxChristmas,Religious,,,0
32,1.38,2015-01-08,Thursday,6,1,2015,,,,,1
81,1.38,2015-01-09,Friday,7,1,2015,,,,,1
117,1.38,2015-01-10,Saturday,1,1,2015,,,,,0
112,1.38,2015-01-11,Sunday,2,1,2015,,,,,1
66,1.38,2015-01-12,Monday,3,1,2015,,,,,1
59,1.38,2015-01-13,Tuesday,4,1,2015,,,,,0
96,1.38,2015-01-14,Wednesday,5,1,2015,,,,,1
50,1.38,2015-01-15,Thursday,6,1,2015,,,,,1
95,1.38,2015-01-16,Friday,7,1,2015,,,,,0
128,1.38,2015-01-17,Saturday,1,1,2015,,,,,0
109,1.38,2015-01-18,Sunday,2,1,2015,,,,,0
56,1.38,2015-01-19,Monday,3,1,2015,MartinLutherKingDay,National,,,0
56,1.38,2015-01-20,Tuesday,4,1,2015,,,,,0
36,1.38,2015-01-21,Wednesday,5,1,2015,,,,,0
28,1.38,2015-01-22,Thursday,6,1,2015,,,,,0
90,1.38,2015-01-23,Friday,7,1,2015,,,,,0
108,1.38,2015-01-24,Saturday,1,1,2015,,,,,0
92,1.38,2015-01-25,Sunday,2,1,2015,,,,,0
42,1.38,2015-01-26,Monday,3,1,2015,,,,,0
56,1.38,2015-01-27,Tuesday,4,1,2015,,,,,0
44,1.38,2015-01-28,Wednesday,5,1,2015,,,,,0
40,1.38,2015-01-29,Thursday,6,1,2015,,,,,0
72,1.38,2015-01-30,Friday,7,1,2015,,,,,0
145,1.38,2015-01-31,Saturday,1,1,2015,,,,,0
75,1.38,2015-02-01,Sunday,2,2,2015,SuperBowl,Sporting,,,0
59,1.38,2015-02-02,Monday,3,2,2015,,,,,1
78,1.38,2015-02-03,Tuesday,4,2,2015,,,,,1
70,1.38,2015-02-04,Wednesday,5,2,2015,,,,,0
59,1.38,2015-02-05,Thursday,6,2,2015,,,,,1
97,1.38,2015-02-06,Friday,7,2,2015,,,,,1
97,1.38,2015-02-07,Saturday,1,2,2015,,,,,0
81,1.38,2015-02-08,Sunday,2,2,2015,,,,,1
54,1.38,2015-02-09,Monday,3,2,2015,,,,,1
44,1.38,2015-02-10,Tuesday,4,2,2015,,,,,0
64,1.38,2015-02-11,Wednesday,5,2,2015,,,,,1
38,1.38,2015-02-12,Thursday,6,2,2015,,,,,1
0,1.38,2015-02-13,Friday,7,2,2015,,,,,0
0,1.38,2015-02-14,Saturday,1,2,2015,ValentinesDay,Cultural,,,1
0,1.38,2015-02-15,Sunday,2,2,2015,,,,,1
0,1.38,2015-02-16,Monday,3,2,2015,PresidentsDay,National,,,0
0,1.38,2015-02-17,Tuesday,4,2,2015,,,,,0
0,1.38,2015-02-18,Wednesday,5,2,2015,LentStart,Religious,,,0
0,1.38,2015-02-19,Thursday,6,2,2015,,,,,0
0,1.38,2015-02-20,Friday,7,2,2015,,,,,0
0,1.38,2015-02-21,Saturday,1,2,2015,,,,,0
0,1.38,2015-02-22,Sunday,2,2,2015,,,,,0
0,1.38,2015-02-23,Monday,3,2,2015,,,,,0
0,1.38,2015-02-24,Tuesday,4,2,2015,,,,,0
0,1.38,2015-02-25,Wednesday,5,2,2015,LentWeek2,Religious,,,0
0,1.38,2015-02-26,Thursday,6,2,2015,,,,,0
0,1.38,2015-02-27,Friday,7,2,2015,,,,,0
0,1.38,2015-02-28,Saturday,1,2,2015,,,,,0
0,1.38,2015-03-01,Sunday,2,3,2015,,,,,0
0,1.38,2015-03-02,Monday,3,3,2015,,,,,1
0,1.38,2015-03-03,Tuesday,4,3,2015,,,,,1
0,1.38,2015-03-04,Wednesday,5,3,2015,,,,,0
0,1.38,2015-03-05,Thursday,6,3,2015,Purim End,Religious,,,1
0,1.38,2015-03-06,Friday,7,3,2015,,,,,1
0,1.38,2015-03-07,Saturday,1,3,2015,,,,,0
0,1.38,2015-03-08,Sunday,2,3,2015,,,,,1
0,1.38,2015-03-09,Monday,3,3,2015,,,,,1
0,1.38,2015-03-10,Tuesday,4,3,2015,,,,,0
0,1.38,2015-03-11,Wednesday,5,3,2015,,,,,1
81,1.38,2015-03-12,Thursday,6,3,2015,,,,,1
76,1.38,2015-03-13,Friday,7,3,2015,,,,,0
102,1.38,2015-03-14,Saturday,1,3,2015,,,,,1
78,1.38,2015-03-15,Sunday,2,3,2015,,,,,1
60,1.38,2015-03-16,Monday,3,3,2015,,,,,0
46,1.38,2015-03-17,Tuesday,4,3,2015,StPatricksDay,Cultural,,,0
27,1.38,2015-03-18,Wednesday,5,3,2015,,,,,0
44,1.38,2015-03-19,Thursday,6,3,2015,,,,,0
83,1.38,2015-03-20,Friday,7,3,2015,,,,,0
87,1.38,2015-03-21,Saturday,1,3,2015,,,,,0
89,1.38,2015-03-22,Sunday,2,3,2015,,,,,0
37,1.38,2015-03-23,Monday,3,3,2015,,,,,0
70,1.38,2015-03-24,Tuesday,4,3,2015,,,,,0
42,1.38,2015-03-25,Wednesday,5,3,2015,,,,,0
44,1.38,2015-03-26,Thursday,6,3,2015,,,,,0
74,1.38,2015-03-27,Friday,7,3,2015,,,,,0
90,1.38,2015-03-28,Saturday,1,3,2015,,,,,0
77,1.38,2015-03-29,Sunday,2,3,2015,,,,,0
44,1.38,2015-03-30,Monday,3,3,2015,,,,,0
48,1.38,2015-03-31,Tuesday,4,3,2015,,,,,0
61,1.38,2015-04-01,Wednesday,5,4,2015,,,,,0
74,1.38,2015-04-02,Thursday,6,4,2015,,,,,1
150,1.38,2015-04-03,Friday,7,4,2015,,,,,1
3,1.38,2015-04-04,Saturday,1,4,2015,,,,,0
5,1.38,2015-04-05,Sunday,2,4,2015,Easter,Cultural,,,1
40,1.38,2015-04-06,Monday,3,4,2015,,,,,1
48,1.38,2015-04-07,Tuesday,4,4,2015,,,,,0
51,1.38,2015-04-08,Wednesday,5,4,2015,,,,,1
49,1.38,2015-04-09,Thursday,6,4,2015,,,,,1
88,1.38,2015-04-10,Friday,7,4,2015,,,,,0
109,1.38,2015-04-11,Saturday,1,4,2015,Pesach End,Religious,,,1
70,1.38,2015-04-12,Sunday,2,4,2015,OrthodoxEaster,Religious,,,1
93,1.38,2015-04-13,Monday,3,4,2015,,,,,0
41,1.38,2015-04-14,Tuesday,4,4,2015,,,,,1
40,1.38,2015-04-15,Wednesday,5,4,2015,,,,,1
61,1.38,2015-04-16,Thursday,6,4,2015,,,,,0
55,1.38,2015-04-17,Friday,7,4,2015,,,,,0
122,1.38,2015-04-18,Saturday,1,4,2015,,,,,0
98,1.38,2015-04-19,Sunday,2,4,2015,,,,,0
38,1.38,2015-04-20,Monday,3,4,2015,,,,,0
53,1.38,2015-04-21,Tuesday,4,4,2015,,,,,0
38,1.38,2015-04-22,Wednesday,5,4,2015,,,,,0
58,1.38,2015-04-23,Thursday,6,4,2015,,,,,0
73,1.38,2015-04-24,Friday,7,4,2015,,,,,0
120,1.38,2015-04-25,Saturday,1,4,2015,,,,,0
120,1.38,2015-04-26,Sunday,2,4,2015,,,,,0
66,1.38,2015-04-27,Monday,3,4,2015,,,,,0
38,1.38,2015-04-28,Tuesday,4,4,2015,,,,,0
53,1.38,2015-04-29,Wednesday,5,4,2015,,,,,0
58,1.38,2015-04-30,Thursday,6,4,2015,,,,,0
87,1.38,2015-05-01,Friday,7,5,2015,,,,,0
139,1.38,2015-05-02,Saturday,1,5,2015,,,,,1
101,1.38,2015-05-03,Sunday,2,5,2015,,,,,1
50,1.38,2015-05-04,Monday,3,5,2015,,,,,0
60,1.38,2015-05-05,Tuesday,4,5,2015,Cinco De Mayo,Cultural,,,1
54,1.38,2015-05-06,Wednesday,5,5,2015,,,,,1
67,1.38,2015-05-07,Thursday,6,5,2015,,,,,0
120,1.38,2015-05-08,Friday,7,5,2015,,,,,1
102,1.38,2015-05-09,Saturday,1,5,2015,,,,,1
112,1.38,2015-05-10,Sunday,2,5,2015,Mother's day,Cultural,,,0
65,1.38,2015-05-11,Monday,3,5,2015,,,,,1
35,1.38,2015-05-12,Tuesday,4,5,2015,,,,,1
62,1.38,2015-05-13,Wednesday,5,5,2015,,,,,0
0,1.38,2015-05-14,Thursday,6,5,2015,,,,,1
0,1.38,2015-05-15,Friday,7,5,2015,,,,,1
0,1.38,2015-05-16,Saturday,1,5,2015,,,,,0
0,1.38,2015-05-17,Sunday,2,5,2015,,,,,0
0,1.38,2015-05-18,Monday,3,5,2015,,,,,0
0,1.38,2015-05-19,Tuesday,4,5,2015,,,,,0
0,1.38,2015-05-20,Wednesday,5,5,2015,,,,,0
0,1.38,2015-05-21,Thursday,6,5,2015,,,,,0
0,1.38,2015-05-22,Friday,7,5,2015,,,,,0
0,1.38,2015-05-23,Saturday,1,5,2015,,,,,0
0,1.38,2015-05-24,Sunday,2,5,2015,,,,,0
0,1.38,2015-05-25,Monday,3,5,2015,MemorialDay,National,,,0
0,1.38,2015-05-26,Tuesday,4,5,2015,,,,,0
0,1.38,2015-05-27,Wednesday,5,5,2015,,,,,0
0,1.38,2015-05-28,Thursday,6,5,2015,,,,,0
0,1.38,2015-05-29,Friday,7,5,2015,,,,,0
0,1.38,2015-05-30,Saturday,1,5,2015,,,,,0
0,1.38,2015-05-31,Sunday,2,5,2015,,,,,0
0,1.38,2015-06-01,Monday,3,6,2015,,,,,0
0,1.38,2015-06-02,Tuesday,4,6,2015,,,,,1
0,1.38,2015-06-03,Wednesday,5,6,2015,,,,,1
0,1.38,2015-06-04,Thursday,6,6,2015,NBAFinalsStart,Sporting,,,0
0,1.38,2015-06-05,Friday,7,6,2015,,,,,1
0,1.38,2015-06-06,Saturday,1,6,2015,,,,,1
0,1.38,2015-06-07,Sunday,2,6,2015,,,,,0
0,1.38,2015-06-08,Monday,3,6,2015,,,,,1
0,1.38,2015-06-09,Tuesday,4,6,2015,,,,,1
0,1.38,2015-06-10,Wednesday,5,6,2015,,,,,0
0,1.38,2015-06-11,Thursday,6,6,2015,,,,,1
0,1.38,2015-06-12,Friday,7,6,2015,,,,,1
0,1.38,2015-06-13,Saturday,1,6,2015,,,,,0
109,1.38,2015-06-14,Sunday,2,6,2015,,,,,1
46,1.38,2015-06-15,Monday,3,6,2015,,,,,1
74,1.38,2015-06-16,Tuesday,4,6,2015,NBAFinalsEnd,Sporting,,,0
76,1.38,2015-06-17,Wednesday,5,6,2015,,,,,0
48,1.38,2015-06-18,Thursday,6,6,2015,Ramadan starts,Religious,,,0
113,1.38,2015-06-19,Friday,7,6,2015,,,,,0
122,1.38,2015-06-20,Saturday,1,6,2015,,,,,0
110,1.38,2015-06-21,Sunday,2,6,2015,Father's day,Cultural,,,0
66,1.38,2015-06-22,Monday,3,6,2015,,,,,0
46,1.38,2015-06-23,Tuesday,4,6,2015,,,,,0
33,1.38,2015-06-24,Wednesday,5,6,2015,,,,,0
57,1.38,2015-06-25,Thursday,6,6,2015,,,,,0
79,1.38,2015-06-26,Friday,7,6,2015,,,,,0
108,1.38,2015-06-27,Saturday,1,6,2015,,,,,0
66,1.38,2015-06-28,Sunday,2,6,2015,,,,,0
61,1.38,2015-06-29,Monday,3,6,2015,,,,,0
62,1.38,2015-06-30,Tuesday,4,6,2015,,,,,0
51,1.38,2015-07-01,Wednesday,5,7,2015,,,,,0
65,1.38,2015-07-02,Thursday,6,7,2015,,,,,1
160,1.38,2015-07-03,Friday,7,7,2015,,,,,1
143,1.38,2015-07-04,Saturday,1,7,2015,IndependenceDay,National,,,0
48,1.38,2015-07-05,Sunday,2,7,2015,,,,,1
46,1.38,2015-07-06,Monday,3,7,2015,,,,,1
52,1.38,2015-07-07,Tuesday,4,7,2015,,,,,0
30,1.38,2015-07-08,Wednesday,5,7,2015,,,,,1
44,1.38,2015-07-09,Thursday,6,7,2015,,,,,1
79,1.38,2015-07-10,Friday,7,7,2015,,,,,0
133,1.38,2015-07-11,Saturday,1,7,2015,,,,,1
131,1.38,2015-07-12,Sunday,2,7,2015,,,,,1
65,1.38,2015-07-13,Monday,3,7,2015,,,,,0
70,1.38,2015-07-14,Tuesday,4,7,2015,,,,,1
79,1.38,2015-07-15,Wednesday,5,7,2015,,,,,1
80,1.38,2015-07-16,Thursday,6,7,2015,,,,,0
131,1.38,2015-07-17,Friday,7,7,2015,,,,,0
73,1.38,2015-07-18,Saturday,1,7,2015,Eid al-Fitr,Religious,,,0
122,1.38,2015-07-19,Sunday,2,7,2015,,,,,0
68,1.38,2015-07-20,Monday,3,7,2015,,,,,0
56,1.38,2015-07-21,Tuesday,4,7,2015,,,,,0
95,1.38,2015-07-22,Wednesday,5,7,2015,,,,,0
54,1.38,2015-07-23,Thursday,6,7,2015,,,,,0
102,1.38,2015-07-24,Friday,7,7,2015,,,,,0
116,1.38,2015-07-25,Saturday,1,7,2015,,,,,0
68,1.38,2015-07-26,Sunday,2,7,2015,,,,,0
67,1.38,2015-07-27,Monday,3,7,2015,,,,,0
45,1.38,2015-07-28,Tuesday,4,7,2015,,,,,0
44,1.38,2015-07-29,Wednesday,5,7,2015,,,,,0
51,1.38,2015-07-30,Thursday,6,7,2015,,,,,0
90,1.38,2015-07-31,Friday,7,7,2015,,,,,0
110,1.38,2015-08-01,Saturday,1,8,2015,,,,,0
96,1.38,2015-08-02,Sunday,2,8,2015,,,,,1
50,1.38,2015-08-03,Monday,3,8,2015,,,,,1
58,1.38,2015-08-04,Tuesday,4,8,2015,,,,,0
68,1.38,2015-08-05,Wednesday,5,8,2015,,,,,1
59,1.38,2015-08-06,Thursday,6,8,2015,,,,,1
123,1.38,2015-08-07,Friday,7,8,2015,,,,,0
101,1.38,2015-08-08,Saturday,1,8,2015,,,,,1
90,1.38,2015-08-09,Sunday,2,8,2015,,,,,1
38,1.38,2015-08-10,Monday,3,8,2015,,,,,0
70,1.38,2015-08-11,Tuesday,4,8,2015,,,,,1
33,1.38,2015-08-12,Wednesday,5,8,2015,,,,,1
36,1.38,2015-08-13,Thursday,6,8,2015,,,,,0
90,1.38,2015-08-14,Friday,7,8,2015,,,,,1
108,1.38,2015-08-15,Saturday,1,8,2015,,,,,1
112,1.38,2015-08-16,Sunday,2,8,2015,,,,,0
60,1.38,2015-08-17,Monday,3,8,2015,,,,,0
57,1.38,2015-08-18,Tuesday,4,8,2015,,,,,0
42,1.38,2015-08-19,Wednesday,5,8,2015,,,,,0
55,1.38,2015-08-20,Thursday,6,8,2015,,,,,0
80,1.38,2015-08-21,Friday,7,8,2015,,,,,0
96,1.38,2015-08-22,Saturday,1,8,2015,,,,,0
60,1.38,2015-08-23,Sunday,2,8,2015,,,,,0
32,1.38,2015-08-24,Monday,3,8,2015,,,,,0
53,1.38,2015-08-25,Tuesday,4,8,2015,,,,,0
53,1.38,2015-08-26,Wednesday,5,8,2015,,,,,0
69,1.38,2015-08-27,Thursday,6,8,2015,,,,,0
72,1.38,2015-08-28,Friday,7,8,2015,,,,,0
108,1.38,2015-08-29,Saturday,1,8,2015,,,,,0
76,1.38,2015-08-30,Sunday,2,8,2015,,,,,0
44,1.38,2015-08-31,Monday,3,8,2015,,,,,0
32,1.38,2015-09-01,Tuesday,4,9,2015,,,,,0
48,1.38,2015-09-02,Wednesday,5,9,2015,,,,,1
67,1.38,2015-09-03,Thursday,6,9,2015,,,,,1
76,1.38,2015-09-04,Friday,7,9,2015,,,,,0
103,1.38,2015-09-05,Saturday,1,9,2015,,,,,1
113,1.38,2015-09-06,Sunday,2,9,2015,,,,,1
74,1.38,2015-09-07,Monday,3,9,2015,LaborDay,National,,,0
61,1.38,2015-09-08,Tuesday,4,9,2015,,,,,1
58,1.38,2015-09-09,Wednesday,5,9,2015,,,,,1
56,1.38,2015-09-10,Thursday,6,9,2015,,,,,0
81,1.38,2015-09-11,Friday,7,9,2015,,,,,1
105,1.38,2015-09-12,Saturday,1,9,2015,,,,,1
110,1.38,2015-09-13,Sunday,2,9,2015,,,,,0
73,1.38,2015-09-14,Monday,3,9,2015,,,,,1
48,1.38,2015-09-15,Tuesday,4,9,2015,,,,,1
65,1.38,2015-09-16,Wednesday,5,9,2015,,,,,0
54,1.38,2015-09-17,Thursday,6,9,2015,,,,,0
93,1.38,2015-09-18,Friday,7,9,2015,,,,,0
90,1.38,2015-09-19,Saturday,1,9,2015,,,,,0
67,1.38,2015-09-20,Sunday,2,9,2015,,,,,0
60,1.38,2015-09-21,Monday,3,9,2015,,,,,0
57,1.38,2015-09-22,Tuesday,4,9,2015,,,,,0
39,1.38,2015-09-23,Wednesday,5,9,2015,,,,,0
83,1.38,2015-09-24,Thursday,6,9,2015,EidAlAdha,Religious,,,0
120,1.38,2015-09-25,Friday,7,9,2015,,,,,0
100,1.38,2015-09-26,Saturday,1,9,2015,,,,,0
61,1.38,2015-09-27,Sunday,2,9,2015,,,,,0
52,1.38,2015-09-28,Monday,3,9,2015,,,,,0
22,1.38,2015-09-29,Tuesday,4,9,2015,,,,,0
47,1.38,2015-09-30,Wednesday,5,9,2015,,,,,0
66,1.38,2015-10-01,Thursday,6,10,2015,,,,,0
100,1.38,2015-10-02,Friday,7,10,2015,,,,,1
127,1.38,2015-10-03,Saturday,1,10,2015,,,,,1
66,1.38,2015-10-04,Sunday,2,10,2015,,,,,0
66,1.38,2015-10-05,Monday,3,10,2015,,,,,1
39,1.38,2015-10-06,Tuesday,4,10,2015,,,,,1
62,1.38,2015-10-07,Wednesday,5,10,2015,,,,,0
61,1.38,2015-10-08,Thursday,6,10,2015,,,,,1
77,1.38,2015-10-09,Friday,7,10,2015,,,,,1
127,1.38,2015-10-10,Saturday,1,10,2015,,,,,0
88,1.38,2015-10-11,Sunday,2,10,2015,,,,,1
57,1.38,2015-10-12,Monday,3,10,2015,ColumbusDay,National,,,1
57,1.38,2015-10-13,Tuesday,4,10,2015,,,,,0
49,1.38,2015-10-14,Wednesday,5,10,2015,,,,,1
56,1.38,2015-10-15,Thursday,6,10,2015,,,,,1
85,1.38,2015-10-16,Friday,7,10,2015,,,,,0
89,1.38,2015-10-17,Saturday,1,10,2015,,,,,0
99,1.38,2015-10-18,Sunday,2,10,2015,,,,,0
70,1.38,2015-10-19,Monday,3,10,2015,,,,,0
43,1.38,2015-10-20,Tuesday,4,10,2015,,,,,0
53,1.38,2015-10-21,Wednesday,5,10,2015,,,,,0
62,1.38,2015-10-22,Thursday,6,10,2015,,,,,0
124,1.38,2015-10-23,Friday,7,10,2015,,,,,0
132,1.38,2015-10-24,Saturday,1,10,2015,,,,,0
80,1.38,2015-10-25,Sunday,2,10,2015,,,,,0
50,1.38,2015-10-26,Monday,3,10,2015,,,,,0
36,1.38,2015-10-27,Tuesday,4,10,2015,,,,,0
46,1.38,2015-10-28,Wednesday,5,10,2015,,,,,0
62,1.38,2015-10-29,Thursday,6,10,2015,,,,,0
118,1.38,2015-10-30,Friday,7,10,2015,,,,,0
132,1.38,2015-10-31,Saturday,1,10,2015,Halloween,Cultural,,,0
77,1.38,2015-11-01,Sunday,2,11,2015,,,,,0
64,1.38,2015-11-02,Monday,3,11,2015,,,,,1
59,1.38,2015-11-03,Tuesday,4,11,2015,,,,,1
44,1.38,2015-11-04,Wednesday,5,11,2015,,,,,0
60,1.38,2015-11-05,Thursday,6,11,2015,,,,,1
81,1.38,2015-11-06,Friday,7,11,2015,,,,,1
62,1.38,2015-11-07,Saturday,1,11,2015,,,,,0
100,1.38,2015-11-08,Sunday,2,11,2015,,,,,1
71,1.38,2015-11-09,Monday,3,11,2015,,,,,1
40,1.38,2015-11-10,Tuesday,4,11,2015,,,,,0
39,1.38,2015-11-11,Wednesday,5,11,2015,VeteransDay,National,,,1
56,1.38,2015-11-12,Thursday,6,11,2015,,,,,1
81,1.38,2015-11-13,Friday,7,11,2015,,,,,0
117,1.38,2015-11-14,Saturday,1,11,2015,,,,,1
79,1.38,2015-11-15,Sunday,2,11,2015,,,,,1
36,1.38,2015-11-16,Monday,3,11,2015,,,,,0
34,1.38,2015-11-17,Tuesday,4,11,2015,,,,,0
54,1.38,2015-11-18,Wednesday,5,11,2015,,,,,0
